TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
198810.0,4.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.129699872,0.369960192,1.53049008,0.906182256,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
199810.0,5.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,1.53049008,0.906182256,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
200810.0,6.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,1.53049008,0.906182256,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
201810.0,7.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.906182256,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
202810.0,8.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
203810.0,9.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,8.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
204810.0,10.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
205810.0,11.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
206810.0,0.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
207810.0,1.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
208810.0,2.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
209810.0,3.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.169338464,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
210810.0,4.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.1737427520000001,1.358722848,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
211810.0,5.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.1737427520000001,1.587745824,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
212810.0,6.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.1737427520000001,1.587745824,0.369960192,2.184526848,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
213810.0,7.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.1737427520000001,1.587745824,0.369960192,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
214810.0,8.0,-273.0,-268.2653904,16.031400000000005,-273.0,1.1737427520000001,1.587745824,0.369960192,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
