TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
119999.0,11.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
120999.0,0.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
121999.0,1.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
122999.0,2.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
123999.0,3.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
124999.0,4.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
125999.0,5.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
126999.0,6.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
127999.0,7.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
128999.0,8.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
129999.0,9.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
130999.0,10.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
131344.0,15.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
132344.0,11.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
133344.0,0.0,-273.0,-268.3754976,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
134344.0,1.0,-273.0,-268.1552832,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
135344.0,2.0,-273.0,-268.1552832,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
136344.0,3.0,-273.0,-268.1552832,16.692043199999993,-273.0,1.179248112,0.14974579200000002,0.371061264,0.0033032160000000003,0.8147932800000001,0.0,6.0,0.0,nan,nan,nan,1.0074808800000001,1.0,0.0,0.0
